name,play,fans,label,score,times,date,info,imgUrl,longComments,shortComments
拳皇命运,2588.2万,32.6万追番,20万,6.9,2618人评,2017年8月3日开播,"已完结, 全48话",http://i0.hdslb.com/bfs/bangumi/9c1b0f084c7a5a65fc3fe16c9c51a5cf8e468f8e.jpg,22,1324
头条都是他,763.1万,32.5万追番,6.6万,9.6,1931人评,2017年8月20日开播,"已完结, 全7话",http://i0.hdslb.com/bfs/bangumi/d04e309ce5bc7bac26f3339ca57f78623ee8672d.jpg,6,833
暗界神使,1458.4万,32.3万追番,6.2万,8.6,2101人评,2020年12月25日开播,"已完结, 全22话",http://i0.hdslb.com/bfs/bangumi/36d18ad543fefdd1855c100cfd2e96fad65710a6.jpg,18,850
是王者啊？,1768.4万,31.8万追番,7.3万,8.4,3317人评,2022年3月18日开播,"已完结, 全14话",http://i0.hdslb.com/bfs/bangumi/image/5b528c3df22168f895b59038f11ec06a82c5a935.png,15,1154
我是江小白 第二季,700.6万,31.3万追番,13.6万,8.5,2862人评,2018年11月9日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/49809d0b8a29403a2794d2b6bf1b75f5ced2fd09.jpg,69,1426
天谕,754.2万,30.4万追番,7.1万,7.7,714人评,2017年4月26日开播,"已完结, 全13话",http://i0.hdslb.com/bfs/bangumi/0b9daadfd7231c962ad463b3bebdeb618898cdcb.jpg,3,279
狐妖小红娘 日语版,1758.7万,30.3万追番,21.5万,7.7,2180人评,2017年7月1日开播,"已完结, 全24话",http://i0.hdslb.com/bfs/bangumi/f8dc9bd274b6f1956cfa077119917cf3bc8d3c3a.jpg,18,951
时空使徒 中文版,827.7万,30.3万追番,14.2万,5.8,492人评,2016年9月30日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/70f962fdfe03aa927c4b13a46df0a3b815143c32.jpg,1,216
峡谷重案组,3391.9万,30.2万追番,39.6万,8.5,3074人评,2018年2月16日开播,"已完结, 全26话",http://i0.hdslb.com/bfs/bangumi/ac7a5aa48472786d9f16a248590a610f3319ef7a.jpg,17,1517
开心锤锤,18.5亿,30万追番,7.7万,6.4,2915人评,2020年12月31日开播,连载中,http://i0.hdslb.com/bfs/bangumi/image/4ddd37596d205978c9f97881b7a56100e85fe2e1.png,20,1139
一课一练 中文版,808.5万,29.7万追番,23.3万,6.1,770人评,2016年10月6日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/e440d843d935e0d389897d9038ca102d8978d81e.jpg,9,367
大王不高兴 动态漫,1552.1万,29.7万追番,3.8万,9.2,1477人评,2019年4月26日开播,"已完结, 全15话",http://i0.hdslb.com/bfs/bangumi/5654af131e7e30dcd48794bbc5de8bdef5265b11.jpg,1,440
女生宿舍日常,1052.2万,29.6万追番,10.2万,9.4,1147人评,2016年11月30日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/82a78d46bcf66295ddc26f4d0a346dcbbe1c7f08.jpg,2,432
天书奇谭,1129.9万,29.3万追剧,4.5万,9.9,8148人评,2021年11月5日上映,100分钟,http://i0.hdslb.com/bfs/bangumi/image/795e42ab56785eb356e4060bf605e2fd6059dab1.png,8,2128
功夫兔与菜包狗 第二季,1596.8万,29.2万追番,4.1万,9.7,3178人评,2020年1月22日开播,"已完结, 全10话",http://i0.hdslb.com/bfs/bangumi/image/465edcea7c87ce7eb00682097405fcf452882273.jpg,9,1179
茶啊二中 第四季,2788.2万,29万追番,27.7万,9.7,4132人评,2018年3月27日开播,"已完结, 全13话",http://i0.hdslb.com/bfs/bangumi/99200745a17d59d325a57b973066aca01fc0140f.jpg,22,1441
大耳朵图图 第一季,1260.2万,28.6万追番,20.4万,9.9,3949人评,2004年9月1日开播,"已完结, 全26话",http://i0.hdslb.com/bfs/bangumi/image/3070246cbc427614ef25a50e6d0d93a163817cb2.png,4,1512
人类博物馆,2042.6万,28.6万追番,1.7万,9.1,2625人评,2020年8月25日开播,"已完结, 全36话",http://i0.hdslb.com/bfs/bangumi/image/8a472feb0beee70631f197e7f40c3c119f73842e.jpg,8,904
山河社稷图,961.8万,28.5万追番,6.3万,8.7,1927人评,2018年10月25日开播,"已完结, 全20话",http://i0.hdslb.com/bfs/bangumi/57dc8fdf8373f8c1facfc2911d50be1cfc6da18a.jpg,35,1005
西游记之大圣归来,1373.9万,27.8万追剧,35.6万,9.2,5623人评,2015年7月10日上映,89分钟,http://i0.hdslb.com/bfs/bangumi/af2a07d4d00829e3a15bdd33782916997e648fb2.jpg,17,1537
女娲成长日记,1137.5万,27.8万追番,7.6万,8.6,1056人评,2016年4月12日开播,"已完结, 全30话",http://i0.hdslb.com/bfs/bangumi/77e6b7b0c2eb6f1a61940da5ae0f8c3385c8a9cd.jpg,3,451
魁拔妖侠传,788.7万,27.7万追番,7.4万,9.7,3704人评,2014年7月19日开播,"已完结, 全20话",http://i0.hdslb.com/bfs/bangumi/6ec82b84840ea1e5ec82efab814a25abbc6048f9.jpg,5,1374
巨兵长城传,1527.5万,27.7万追番,17.4万,9.7,5383人评,2019年1月26日开播,"已完结, 全40话",http://i0.hdslb.com/bfs/bangumi/8fe1bfca66b9c0c984509f56083eb22f6a258544.jpg,21,2554
废柴狐阿桔,619万,27.7万追番,2.6万,9.7,1460人评,2016年8月30日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/b908778ee65a3d9978c8e01f55ef187812a05907.jpg,2,548
黑门,70.8万,27.6万追番,802,,,07月29日10:00开播,,http://i0.hdslb.com/bfs/bangumi/image/97584368df9c4cba07f94cb4c655003c4fbd7c87.png,,
猫妖的诱惑 正式版,2476.7万,27.4万追番,17.8万,7.9,13253人评,2019年2月14日开播,"已完结, 全20话",http://i0.hdslb.com/bfs/bangumi/7d452ba28b4d21c4792905ac91033446b71599cc.jpg,85,6947
山海师,480.1万,27.3万追番,5.7万,9.7,1799人评,2013年9月29日开播,连载中,http://i0.hdslb.com/bfs/bangumi/1c7d741e01796b0fbcba4c87dfe43bfb8e5a6af0.jpg,6,778
口水三国 第二季,2704.7万,27.2万追番,8.7万,8.7,1766人评,2017年4月19日开播,"已完结, 全46话",http://i0.hdslb.com/bfs/bangumi/d2f23c9d75bde491b3171ff4d1a9615e79476726.jpg,5,620
朕也不想这样 动态漫,1539.1万,27.1万追番,4.4万,8.6,866人评,2020年4月16日开播,"已完结, 全24话",http://i0.hdslb.com/bfs/bangumi/image/695508ceef5cf96db8c29f070d8ac3dd015cfb57.jpg,1,313
垂直世界之地中海美少年,1161.3万,26.8万追番,9万,8.9,4540人评,2019年6月18日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/5e070aa64eed1b252307e2843a602446579cfa57.jpg,10,2231
餐桌上的世说新语,523.7万,26.5万追番,1.2万,9.6,1683人评,2018年12月28日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/b61fa63d8d1101bb320c413cecdd3723647055c1.jpg,3,582
京剧猫 第三季,4779.5万,26.5万追番,39.9万,9.8,8458人评,2018年8月28日开播,"已完结, 全52话",http://i0.hdslb.com/bfs/bangumi/6383fa8898aa2198921f6e8e8e03a0d48769f249.jpg,57,3573
暮光幻影,528.4万,26.5万追番,4.5万,7.2,799人评,2018年7月5日开播,"已完结, 全13话",http://i0.hdslb.com/bfs/bangumi/f137bcbd162377f325ca646cd768aef90db20b56.jpg,25,407
我不是教主 动态漫,1721.6万,26.4万追番,7.4万,9.3,2770人评,2020年3月20日开播,"已完结, 全24话",http://i0.hdslb.com/bfs/bangumi/image/ed768126c551ef095845edd344656dd2cb3fc8f8.jpg,6,894
纳米核心 精简版,1018.5万,26.3万追番,73.8万,9.4,552人评,2014年2月14日开播,"已完结, 全10话",http://i0.hdslb.com/bfs/bangumi/02a01f2437d83d763c6ee7513018ca8b5c7715a0.jpg,1,166
食草老龙被冠以恶龙之名,104.8万,26.2万追番,520,,,07月30日11:00开播,,http://i0.hdslb.com/bfs/bangumi/image/303b4b9b3c244cd56e2c8315b985e9600714c13c.png,,
绝命响应,1201.3万,26.1万追番,5.9万,5.9,2857人评,2019年6月2日开播,"已完结, 全30话",http://i0.hdslb.com/bfs/bangumi/6556a36815392d933d53701710747152f5dcf630.jpg,19,1442
火凤燎原,34.6万,25.8万追番,701,,,敬请期待,,http://i0.hdslb.com/bfs/bangumi/image/3802447f4f95d7f31725b0d4ac5d45a3965c71ff.png,,
快把我哥带走 日文版,1018.9万,25.3万追番,5.2万,9.3,1301人评,2017年3月28日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/ce51a0827eebf15e577c2c1dae9cba2073b45754.jpg,2,432
喂，看见耳朵啦 第二季,685.4万,25.3万追番,3.2万,9.5,1373人评,2019年2月2日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/bf6a2bb6f8cc07f0929d5fccf16b29d676850ce2.jpg,6,538
开心超人联盟之异星迷航,107.2万,25.1万追番,7144,9.3,904人评,2022年5月20日开播,"已完结, 全26话",http://i0.hdslb.com/bfs/bangumi/image/52c9ef19fa57e408198bfed8eebc2a88c1d958b7.jpg,10,466
超游世界,881.6万,25万追番,11.6万,6.6,266人评,2017年1月12日开播,"已完结, 全20话",http://i0.hdslb.com/bfs/bangumi/950493f731008fc3e3de7bb2df3c833a2c6a9cc4.jpg,1,105
万界仙踪,2283.8万,24.8万追番,9.2万,7.4,1587人评,2018年3月21日开播,"已完结, 全40话",http://i0.hdslb.com/bfs/bangumi/8baca06eec60c6a65157ee76313fa5c7b1a25405.jpg,11,835
京剧猫 第二季,2527万,24.8万追番,33.9万,9.8,4587人评,2017年7月9日开播,"已完结, 全52话",http://i0.hdslb.com/bfs/bangumi/2a0e27beb89bb7e0b1a0a574ef6021fc936877ab.jpg,14,1620
一人之下 日语版,1102.5万,24.3万追番,11.1万,7.8,786人评,2016年7月8日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/6d40f31e04799d1512e92925980765157fe7e889.jpg,2,296
D5小队,4649.5万,24.2万追番,8.5万,9.5,1325人评,2019年3月8日开播,"已完结, 全13话",http://i0.hdslb.com/bfs/bangumi/image/eec49ba084c99b64ee7b1fbc0d17997ee875f950.jpg,3,376
斗神姬,415万,23.9万追番,1.4万,5.0,1064人评,2021年10月11日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/image/8db6c6197562c2bedb2c499e80d72fa28aba12ba.png,12,548
馒头日记,430.5万,23.4万追番,7.8万,9.8,3044人评,2013年12月25日开播,"已完结, 全10话",http://i0.hdslb.com/bfs/bangumi/2297ef377bf9f52708f611d4f6fca4b346ef90af.jpg,15,1298
手机里的浣熊小镇,976万,22.9万追番,1.4万,9.6,1149人评,2021年1月21日开播,"已完结, 全52话",http://i0.hdslb.com/bfs/bangumi/image/470204662c02571d33d080eb4ce75ebff0b023ed.png,1,369
花开张美丽,657.3万,22.8万追番,2.7万,9.4,3494人评,2022年1月10日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/image/080f16d0defefeb31457692f52bf8b161bd83f68.jpg,10,1971
雏蜂,656.9万,22.6万追番,109.3万,7.0,662人评,2015年8月16日开播,连载中,http://i0.hdslb.com/bfs/bangumi/7289afefffb8f8467a78b5823d56d302d42c27f7.jpg,1,271
天下第几,685.9万,22.5万追番,7.2万,9.6,2650人评,2016年12月2日开播,"已完结, 全15话",http://i0.hdslb.com/bfs/bangumi/6a18ba8bb01c3c3318e21f7fdb6b46b05570d2f7.jpg,8,973
帝王侧,887.1万,21.9万追番,3万,8.9,330人评,2018年7月14日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/b7185d4553665e6e01d2e7334d75e53334f7aa5b.jpg,3,144
银河之心,49.7万,21.6万追番,862,,,敬请期待,,http://i0.hdslb.com/bfs/bangumi/image/d734e715aa99f0d6836092992e30654099ff51e6.png,,
长剑风云 粤语版,242.9万,21.5万追番,1.3万,8.8,799人评,2021年1月22日开播,"已完结, 全10话",http://i0.hdslb.com/bfs/bangumi/image/b576a72b33318b440c955bb2b5cc48796bb66443.jpg,2,277
乐隐长歌·破晓,58.9万,21.5万追番,2582,,,敬请期待,,http://i0.hdslb.com/bfs/bangumi/image/47debff897b6aecd6a3e8fb8f3319202f28de780.jpg,,
龙隐于雪,808.3万,21.2万追番,10.5万,,,2022年1月12日开播,"已完结, 全3话",http://i0.hdslb.com/bfs/bangumi/image/fd1887d54b75437630b875dbf5d820946ca5a322.jpg,,
让我们烧吧！！！,378.6万,21.2万追番,9863,9.1,1630人评,2018年2月13日开播,"连载中, 每周二更新",http://i0.hdslb.com/bfs/bangumi/9accefeec3362437cf3c36d8cdf1191cae3975ef.jpg,8,900
上海故事,193万,21.1万追番,3968,9.0,292人评,2022年7月10日开播,"连载中, 每周日10:00更新",http://i0.hdslb.com/bfs/bangumi/image/d65478cd6b7da1fd1f09345b5eea1178d7c14b6e.png,3,107
双月之城,539.3万,21.1万追番,8.3万,7.7,554人评,2016年4月6日开播,"已完结, 全13话",http://i0.hdslb.com/bfs/bangumi/c625628dad90f426d61846605c1c9c884ea1596c.jpg,4,250
从前有座灵剑山 第二季日文版,256.3万,21万追番,2.1万,4.9,368人评,2017年1月13日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/cca34c815248053cc377989143190598242fb01d.jpg,1,155
璃心战纪,59.2万,21万追番,1355,,,敬请期待,,http://i0.hdslb.com/bfs/bangumi/image/4ab1be620e57332f3d3ec5cd456561a36be408f2.jpg,,
Gon的旱獭,1496.1万,20.9万追番,2.3万,9.7,1601人评,2017年9月29日开播,"已完结, 全20话",http://i0.hdslb.com/bfs/bangumi/47b78a854187ee12676f5ce071200a3ab16ae5e5.jpg,2,609
拾又之国 日语版,468万,20.8万追番,6.2万,4.7,7153人评,2019年4月7日开播,"已完结, 全13话",http://i0.hdslb.com/bfs/bangumi/1795fd8d0620adaaaa9db5df106449aa2b33c52e.jpg,50,3710
纳米核心 第三季（下篇）,854.3万,20.7万追番,8.4万,9.2,1640人评,2017年10月25日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/4421eb34997dccac9c2f05765628a15e1e98103b.jpg,11,700
新围棋少年,1151.1万,20.7万追番,10.8万,5.9,12170人评,2022年6月1日开播,"连载中, 每周日 19:30更新两集",http://i0.hdslb.com/bfs/bangumi/image/4b07348597c4a32a14da4060dd0b59b1e74148ff.jpg,84,6451
功夫兔与菜包狗,777.7万,20.4万追番,9.4万,9.8,3240人评,2014年3月20日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/3a1d4eaec7e898a99ff99878e762db65deb6dd67.jpg,4,1221
开心超人联盟之奇幻谜瑞岛,347.6万,20.4万追番,1万,5.2,1057人评,2021年12月19日开播,"已完结, 全26话",http://i0.hdslb.com/bfs/bangumi/image/c76a0c2dcaf9b6dc695694938f3f7a2409eb3d92.png,23,646
元气食堂,3.8亿,20.4万追番,2.2万,9.5,606人评,2020年5月5日开播,连载中,http://i0.hdslb.com/bfs/bangumi/image/a1b5c728fd5cc0a608cecf5263e23966f69a2c8f.jpg,,166
血色苍穹（下篇）,873万,20.3万追番,8.9万,7.9,1019人评,2017年11月10日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/d2b2baeb41213df2a23b4637651c246963ec9798.jpg,7,427
代嫁丞相 漫动画,1027.1万,20.3万追番,2万,9.4,557人评,2019年2月5日开播,"已完结, 全24话",http://i0.hdslb.com/bfs/bangumi/a516a26961f410158f969101d2823f910e239181.jpg,3,234
赘婿,218.9万,20.2万追番,2570,,,敬请期待,,http://i0.hdslb.com/bfs/bangumi/image/f77b3df4c2dfd4995cf635ed62f0c577caf83df4.png,,
纳米核心 第二季,779.5万,20.1万追番,11.2万,9.3,798人评,2017年7月19日开播,"已完结, 全20话",http://i0.hdslb.com/bfs/bangumi/534f3ec2e0bd3d296316d5220f800d16197f8d1f.jpg,1,240
墓王之王 麒麟决,698.5万,19.9万追番,5万,8.8,541人评,2016年7月21日开播,"已完结, 全20话",http://i0.hdslb.com/bfs/bangumi/650a0897c42bc3acb4d44865ef9c14d8e94f7512.jpg,3,218
盗墓笔记之沙海,843.3万,19.9万追番,6.9万,8.6,336人评,2016年6月21日开播,"已完结, 全18话",http://i0.hdslb.com/bfs/bangumi/dbedcd32213526f5133c0bae3e4ba1e239157de5.jpg,1,133
太乙仙魔录之灵飞纪,859.3万,19.1万追番,10万,8.6,376人评,2016年3月8日开播,"已完结, 全26话",http://i0.hdslb.com/bfs/bangumi/feca19efed679fe96274cfeee1af06fe888e7c7d.jpg,,157
金光御九界之战血天道,919.9万,19万追番,48.3万,8.7,7167人评,2019年5月2日开播,"已完结, 全32话",http://i0.hdslb.com/bfs/bangumi/a5755a2db1b18e8304de21540f936acdb86b9b29.jpg,66,2809
开心超人联盟之机械堡奇遇记,280.9万,18.5万追番,2.4万,9.6,864人评,2021年8月2日开播,"已完结, 全52话",http://i0.hdslb.com/bfs/bangumi/image/07ca7ac40c090482f58df58e2ea925d4e4a29a4c.jpg,6,337
长安十二时辰之白夜行者,51.4万,18.4万追番,857,,,敬请期待,,http://i0.hdslb.com/bfs/bangumi/image/ef122a54c2e4c806a969d11baca56d19a9143986.jpg,,
少女前线 人形小剧场 日语版,843.6万,18.4万追番,2.1万,9.6,1620人评,2019年10月5日开播,"已完结, 全24话",http://i0.hdslb.com/bfs/bangumi/ce49356bc2563091278397c88b069977abadf1e6.jpg,1,371
斗破苍穹 动态漫 第二季 ,2842.7万,18.3万追番,10.4万,8.5,4138人评,2020年1月14日开播,"已完结, 全52话",http://i0.hdslb.com/bfs/bangumi/image/dbf01974587eb0cdf19d19c3f84a5b5ca7c412e9.jpg,15,1501
山海绝伦,16.8万,18.2万追番,87,,,敬请期待,"连载中, 每周二12:00更新",http://i0.hdslb.com/bfs/bangumi/image/a0f98fc1e8b5db23538aafd1677b830ac34ba4c2.jpg,,
恰同学少年,52.1万,18.1万追番,1686,,,敬请期待,,http://i0.hdslb.com/bfs/bangumi/image/4eea52dad0c42ce13651ffa24ab409ed512e26af.jpg,,
正邪 动态漫,1225.8万,18万追番,3.3万,9.3,1232人评,2021年9月24日开播,"连载中, 每周五 12:00更新",http://i0.hdslb.com/bfs/bangumi/image/5e202921eb117f86bd990400ed443e065f97a95d.jpg,2,385
喜羊羊与灰太狼之牛气冲天,509.1万,17.9万追剧,3.9万,9.6,3350人评,2009年1月16日上映,85分钟,http://i0.hdslb.com/bfs/bangumi/image/e3d786e7084a97217160cb68487a4208e962c9a0.jpg,7,1206
第六天魔王,873.4万,17.9万追番,6.2万,9.1,1172人评,2017年3月31日开播,"已完结, 全24话",http://i0.hdslb.com/bfs/bangumi/29d001c8083a224da99b72239be5680c6ac907e7.jpg,8,519
我才不会被女孩子欺负呢 动态漫 第二季,198.2万,17.9万追番,2184,9.0,189人评,2022年5月4日开播,"连载中, 每周三、周五17:00更新",http://i0.hdslb.com/bfs/bangumi/image/2fd3d9ee5b355929aacd99e1d68decebdeb9f1fb.jpg,,62
思无邪,546.1万,17.8万追番,8688,9.7,357人评,2022年7月9日开播,"连载中, 每周六 19:00更新",http://i0.hdslb.com/bfs/bangumi/image/63aee3a669bbc3da25e1550e30b9ccf33c980692.jpg,,127
我才不会被女孩子欺负呢 动态漫,1108.3万,17.6万追番,4万,8.8,1440人评,2019年7月31日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/0d3d075c3400ed0a7072fdc2247b6807204ed992.jpg,8,557
茶啊二中 第一季,647.9万,17.5万追番,3万,9.4,797人评,2014年9月2日开播,"已完结, 全10话",http://i0.hdslb.com/bfs/bangumi/b2ff8d91ac88762f9fee9c088682d6e51262f02f.jpg,,223
靠你啦！战神系统,74.4万,17.3万追番,892,,,07月27日11:00开播,,http://i0.hdslb.com/bfs/bangumi/image/ead6d8b6e215e8aa92f308c3e8db92739fb4729e.png,,
天一阙,37.8万,17.1万追番,268,,,敬请期待,,http://i0.hdslb.com/bfs/bangumi/image/14106abb348f73f6a40089a881474a2fcd63eae6.jpg,,
天才玩偶,476.1万,16.9万追番,13.4万,7.6,1735人评,2018年7月6日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/773615630f54f0e2f4a97bdd027fa006b2708794.jpg,49,895
猫先动的手！,1129.7万,16.9万追番,1.9万,9.3,1234人评,2022年1月19日开播,"已完结, 全15话",http://i0.hdslb.com/bfs/bangumi/image/a407ae77e27a6f039fad52fab65fa27c72244d2e.png,3,588
战斗吧歌姬！ 第一季,553.2万,16.5万追番,3.2万,9.1,1614人评,2018年10月10日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/04016c181e9cc1a6be8c939fac3553627a0880ce.jpg,10,733
宿身小人,1363.4万,16.4万追番,1.1万,8.9,573人评,2020年10月5日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/image/12f94a702ef3df6da331d98246fd8d9274a51101.jpg,,236
女生宿舍日常 第二季,462.6万,16.3万追番,4.6万,9.5,1401人评,2017年10月21日开播,"已完结, 全8话",http://i0.hdslb.com/bfs/bangumi/909728fb8a89cab0ccb5763c6447fe53929e96dd.jpg,2,589
喜羊羊与灰太狼之虎虎生威,544.2万,16.2万追剧,6.6万,9.7,4751人评,2010年1月29日上映,88分钟,http://i0.hdslb.com/bfs/bangumi/image/03d37b2af638ebf99814763099c00855422f8d3d.jpg,11,1652
扳手少年,22.6万,16.1万追番,488,,,敬请期待,,http://i0.hdslb.com/bfs/bangumi/image/3b1d98d911528ab2f134206e3678d3a30d35603c.png,,
一人之下第二季 日语版,1125.7万,15.9万追番,4.7万,8.0,1009人评,2018年1月12日开播,"已完结, 全24话",http://i0.hdslb.com/bfs/bangumi/d38589b545840ccbd65e69fe122767af1d624a55.jpg,7,367
世说新语 动态漫,184.3万,15.8万追番,1万,9.7,1074人评,2019年7月10日开播,"已完结, 全10话",http://i0.hdslb.com/bfs/bangumi/0dcba6c36139e5829825de32f38249b3ecb62e94.jpg,3,338
灰体,409.9万,15.7万追番,4.3万,9.5,795人评,2015年4月1日开播,"已完结, 全30话",http://i0.hdslb.com/bfs/bangumi/72aa68f38688a304d1993de8093c144ddb81b864.jpg,3,403
前方高能之神烦狗,1287.7万,15.5万追番,23.4万,8.6,510人评,2016年6月7日开播,"已完结, 全20话",http://i0.hdslb.com/bfs/bangumi/8ce1a083df629fc0d4381657dfa71686371721b8.jpg,,203
无限世界,58.6万,15.2万追番,1885,,,敬请期待,,http://i0.hdslb.com/bfs/bangumi/image/eee56b2d59b85732a8d6572b2fa4e52721a52630.jpg,,
太子得了失心疯 动态漫,731.4万,15万追番,1.6万,9.3,669人评,2019年8月5日开播,"已完结, 全10话",http://i0.hdslb.com/bfs/bangumi/c086f199380655c135cee0f164038469047e2a75.jpg,,220
Gon的旱獭 第三季,1380.9万,14.5万追番,1.8万,9.7,1555人评,2019年2月25日开播,"已完结, 全20话",http://i0.hdslb.com/bfs/bangumi/2b8bf5f7905b6acf320483bac4c9615bb7c85ff0.jpg,2,516
死灵编码,443.3万,14.4万追番,8万,9.0,815人评,2013年12月19日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/846b627f7e173091ba1310897152aca97f117451.jpg,2,375
太乙仙魔录之灵飞纪 第二季,690.9万,14.2万追番,7.1万,9.1,574人评,2017年4月25日开播,"已完结, 全26话",http://i0.hdslb.com/bfs/bangumi/1cfffd708dc5ac6b908f7022970f2feb1b5494d0.jpg,6,264
Q版三国之刘关张,399.6万,14万追番,1.3万,9.8,1108人评,2005年开播,"已完结, 全39话",http://i0.hdslb.com/bfs/bangumi/image/f6706bd72ccde7e4f1238c29b0a8328542412d7a.png,1,468
被迫成为反派赘婿 动态漫 第三季,59.5万,14万追番,1402,8.7,102人评,2022年6月24日开播,连载中,http://i0.hdslb.com/bfs/bangumi/image/743f88b001ba6658fe56628eb962d8f13fd20748.jpg,,40
武塾,13.6万,13.9万追番,156,,,敬请期待,,http://i0.hdslb.com/bfs/bangumi/image/8f3daed5fa91de9df3476c29be82d2e62be47cb9.jpg,,
精忠报国,183.6万,13.9万追番,1.1万,,,2020年9月3日开播,"已完结, 全1话",http://i0.hdslb.com/bfs/bangumi/image/33218dc2a7c645fda8aaf8a7c82c7d2ecd617996.jpg,,
和女儿的日常 第二季,261.1万,13.8万追番,1.7万,9.5,481人评,2017年3月22日开播,"已完结, 全18话",http://i0.hdslb.com/bfs/bangumi/bf98c7a903f25d589245c7afe91a0ee7b00fac74.jpg,,196
食神魂 第二季,301.7万,13.7万追番,2.6万,9.3,638人评,2018年3月14日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/8abccf76e47a7d467ed161f09432fab444ff715b.jpg,4,316
小狮子赛几 第2季,2262.2万,13.7万追番,4139,9.6,342人评,2022年3月29日开播,"连载中, 每周一、二、四18:00更新一集",http://i0.hdslb.com/bfs/bangumi/image/13bef5258271dc80c2f1ab58b659d48988e5c854.png,4,96
国民老公带回家,547.1万,13.7万追番,6.3万,4.2,414人评,2017年1月6日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/68c28e32928b203782e3b65a1182c0dff8c19487.jpg,2,204
小狮子赛几,1.9亿,13.6万追番,1.6万,9.4,906人评,2021年3月24日开播,"已完结, 全104话",http://i0.hdslb.com/bfs/bangumi/image/77f3c3a747f1e63c1b245fb66b346ca04f6093de.png,1,219
喵千岁的成年礼,280.1万,13.6万追番,5952,8.5,278人评,2020年8月6日开播,"已完结, 全7话",http://i0.hdslb.com/bfs/bangumi/image/c6dcb5bffb0afbf2cd54941d07dc0c843a9ba512.jpg,4,99
开心超人联盟之星之力,1821.6万,13.5万追番,7.1万,9.2,1751人评,2020年10月12日开播,"已完结, 全52话",http://i0.hdslb.com/bfs/bangumi/image/c7117e86856e863b0b0930c688163404fb0f6fb2.jpg,41,763
茶啊二中 第二季,1736万,13.5万追番,9.6万,9.6,1294人评,2015年8月21日开播,"已完结, 全10话",http://i0.hdslb.com/bfs/bangumi/e72a63cf936c621b24ae7688f8a0b15d42422eee.jpg,2,423
太子得了失心疯 动态漫 第二季,416.9万,13.5万追番,4385,7.7,191人评,2020年9月30日开播,"已完结, 全14话",http://i0.hdslb.com/bfs/bangumi/image/7d906a0c9c909191b1a2862441a6fed088719574.jpg,,67
时间支配者,378.6万,13.5万追番,1.3万,8.8,206人评,2015年9月23日开播,"已完结, 全10话",http://i0.hdslb.com/bfs/bangumi/1c3a9288b3b1ad40564284e3569d632bd17f546d.jpg,1,69
食神魂,556.5万,13.3万追番,4.4万,9.2,477人评,2017年5月26日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/41a398e37e498e813416133f3e51b172799e3bad.png,3,242
我家业主会作妖,284.9万,13.3万追番,1.6万,8.3,260人评,2017年6月14日开播,"已完结, 全6话",http://i0.hdslb.com/bfs/bangumi/2df3c5a1f94437301182f00c64f4354c59d7e165.jpg,,124
第一序列,53.6万,13.2万追番,2409,,,敬请期待,,http://i0.hdslb.com/bfs/bangumi/image/6343a1e90f81a4b6e8827b4962f264c80f4c0834.png,,
头条都是他 第二季,514.6万,13.1万追番,4.2万,9.6,963人评,2019年2月2日开播,"已完结, 全8话",http://i0.hdslb.com/bfs/bangumi/56d439560f6ec2e394d38051b9ae817f9bbca911.jpg,1,326
菜菜子职场大作战,1087.6万,13万追番,5877,9.5,638人评,2022年2月18日开播,"已完结, 全12话",http://i0.hdslb.com/bfs/bangumi/image/4fc34874fa74ecc902857a06d43661b06a3471f0.png,,180
英俊又可爱,419万,12.9万追番,1.3万,9.5,669人评,2016年12月24日开播,"已完结, 全6话",http://i0.hdslb.com/bfs/bangumi/19069cbf2e66abb3d76ba5485d7972f80a980264.jpg,1,305
